county1,mi_to_county,county2
18003,30.17622843,39161
18003,34.34212601,39039
18005,18.30348837,18013
18005,20.47332479,18079
18005,21.73549041,18071
18005,22.39770688,18031
18005,22.63215974,18081
18005,22.70671567,18145
18007,17.94257532,18171
18007,24.88585497,18111
18007,25.61473644,18181
18007,26.82266639,18157
18007,30.10060491,18073
18009,17.04263021,18075
18009,17.4180096,18035
18009,17.65600534,18053
18009,19.0514886,18179
18011,17.62820112,18023
18011,19.61652698,18063
18011,22.422823,18107
18011,23.71721082,18057
18011,25.58274318,18097
18013,15.36509388,18105
18013,22.08080971,18071
18013,22.34540968,18081
18013,22.91843687,18109
18015,16.035542,18017
18015,19.42398911,18181
18015,19.82182149,18023
18015,21.940964,18157
18015,24.69952614,18067
18017,16.32392398,18103
18017,21.02603818,18049
18017,22.55025375,18067
18017,26.64870145,18181
18017,26.75822115,18131
18019,14.21239339,18143
18019,14.77309886,21185
18019,15.40461595,18043
18019,20.01908876,21111
18019,21.59170911,21223
18019,22.94398546,18175
18019,25.78905091,18077
18021,14.85571349,18167
18021,15.71641631,18119
18021,23.40604955,18133
18021,24.58476341,18055
18021,26.4767466,18153
18021,26.62870116,18121
18023,22.20297772,18159
18023,22.66866616,18157
18023,22.72299685,18067
18023,28.58767253,18107
18023,29.91679371,18057
18025,17.55574902,18123
18025,18.01396848,18117
18025,19.63398202,18061
18025,24.14822647,18037
18025,25.78768617,21163
18025,28.16205364,18175
18027,14.84967984,18101
18027,18.51508096,18083
18027,22.25577814,18125
18027,24.65550155,18055
18027,24.87093842,18037
18029,14.58451723,18115
18029,15.78989268,18137
18029,17.83139004,21015
18029,18.53224625,18047
18029,23.2064958,39061
18029,29.55012112,39017
18031,19.13729447,18137
18031,21.6959104,18145
18031,21.92853613,18139
18031,22.47801619,18079
18031,24.21123689,18047
18033,16.73812179,18151
18033,21.64623231,18113
18033,24.31845758,39171
18033,27.20281512,39039
18033,27.63715258,18087
18035,17.58992775,18095
18035,20.56159052,18065
18035,21.23344514,18135
18035,24.06899784,18053
18035,25.2990896,18075
18037,19.5248144,18125
18037,23.26099462,18101
18037,24.01042231,18117
18037,24.21341702,18123
18037,26.20179386,18147
18037,28.8200756,18173
18039,21.9444338,18141
18039,22.79015785,18087
18039,22.89296772,26027
18039,24.62517754,18085
18039,26.90238789,18113
18039,27.75341228,26149
18039,28.33159597,18099
18041,13.87616001,18161
18041,15.02717906,18139
18041,17.08503228,18047
18041,18.11168107,18177
18041,22.98546271,18065
18043,13.83140528,18061
18043,16.38327479,21111
18043,22.15420398,18175
18045,17.63266014,18171
18045,18.93083086,18107
18045,22.03797741,18165
18045,24.06130003,18121
18045,25.80462282,18157
18047,16.56597081,18161
18047,23.76228093,18137
18047,25.86985697,18139
18047,26.85039965,39017
18047,31.5824955,39061
18049,18.97553134,18099
18049,22.28043243,18131
18049,22.37145839,18103
18049,24.90135728,18085
18049,25.58806202,18149
18049,28.37406315,18169
18051,19.65925415,18125
18051,20.54662701,18163
18051,22.60367071,18173
18051,25.41249357,18129
18051,27.07716206,18083
18053,23.36792663,18069
18053,23.82129765,18169
18053,24.22704281,18067
18053,24.41214878,18095
18053,25.44115125,18159
18053,27.05884497,18103
18053,27.69872095,18179
18055,20.5959417,18119
18055,22.20391014,18153
18055,26.11991679,18101
18055,26.97551432,18105
18055,31.32465598,18093
18055,33.41750053,18083
18057,17.68658821,18095
18057,18.08708605,18159
18057,19.42499872,18097
18057,20.46335075,18059
18059,19.45622887,18097
18059,20.64770545,18145
18059,21.24149764,18065
18059,21.36842696,18139
18059,23.89010761,18095
18061,16.02570625,21163
18061,24.2246739,21111
18061,28.61662734,18175
18061,34.75123121,21093
18063,19.5763871,18133
18063,19.91053101,18097
18063,20.04858188,18109
18063,27.62014304,18107
18065,21.20882091,18177
18065,21.54543837,18139
18065,23.72756849,18095
18065,26.3418164,18135
18067,12.35603878,18159
18067,20.32463446,18103
18069,15.2565994,18179
18069,16.59249123,18169
18069,21.45559329,18183
18071,21.77161285,18175
18071,22.4284146,18143
18071,23.01496449,18079
18071,24.46585234,18093
18071,31.00549952,18105
18073,15.26380828,18111
18073,22.29924758,18131
18073,22.7249742,18181
18073,30.62144618,18149
18073,34.09658376,18089
18073,34.09943644,18127
18073,41.53213379,18091
18075,18.69393356,18135
18075,20.7086182,39107
18075,23.48326738,18179
18075,29.07045636,39037
18077,12.31193479,21223
18077,17.83474425,18079
18077,18.28249907,18143
18077,18.80515522,21041
18077,22.28985901,18155
18077,23.91010523,18137
18079,20.99149321,18137
18079,22.88033442,18143
18081,16.23812782,18145
18081,18.83769808,18109
18081,19.94985787,18097
18083,22.50416601,18125
18083,27.67715782,18153
18085,20.13189389,18183
18085,21.87781556,18099
18085,25.43732919,18113
18085,27.89259561,18169
18087,16.70379719,18113
18087,19.24192264,26149
18087,21.88414964,18151
18087,26.60033509,26023
18089,15.89788092,18127
18089,35.25625318,18111
18091,16.83372349,26021
18091,17.10659668,18127
18091,19.04190425,18149
18091,24.0685856,18141
18093,19.30025288,18101
18093,20.20535816,18117
18093,22.25634641,18105
18093,26.44954584,18175
18095,20.22130234,18159
18097,25.57290535,18145
18097,26.56372397,18109
18099,19.858374,18149
18099,20.24753644,18141
18099,29.30015051,18131
18101,20.09434246,18117
18103,13.91537375,18169
18105,20.05357981,18119
18105,22.6074573,18109
18107,24.11113529,18157
18107,24.4520073,18121
18107,25.97699713,18133
18109,23.81415717,18119
18109,25.03834651,18133
18113,18.7802514,18183
18113,27.25416524,18151
18115,8.668925773,18155
18115,12.73030539,21015
18115,19.35562564,18137
18117,21.09310577,18175
18119,24.07103276,18133
18121,15.11219433,18165
18121,19.74616725,18133
18121,25.97297654,18167
18123,18.77550858,21091
18123,21.47833137,18147
18123,23.46655843,21027
18123,24.47018407,21163
18125,20.84769299,18173
18127,25.90213047,26021
18127,26.97586481,18149
18129,15.38417465,18163
18129,22.89752148,21101
18129,25.93425762,21225
18131,16.60620912,18149
18131,22.22615988,18181
18135,20.4320026,39037
18135,20.81962999,18177
18137,22.65477121,18155
18139,18.62269708,18145
18141,25.43290422,26027
18141,26.33873062,26021
18141,29.67357368,18149
18143,19.80607042,18175
18147,15.46522259,18173
18147,16.52817647,21091
18147,19.66379575,21059
18151,19.29522975,26023
18151,22.27329571,39171
18151,24.03485662,26059
18153,23.52551619,18167
18155,10.10000953,21077
18155,12.01642672,21041
18155,19.04720457,21015
18157,25.03875834,18181
18157,25.49309091,18171
18161,16.86027296,39135
18161,17.13813437,18177
18161,22.97286817,39017
18163,15.73812537,21101
18163,17.91342473,18173
18165,29.60471645,18167
18165,34.75089837,18171
18169,25.35697297,18183
18173,26.70052172,21101
18173,27.22827377,21059
18177,21.04274905,39135
18177,27.63573411,39037
19001,23.61651144,19029
19001,24.01037566,19175
19001,24.02156951,19121
19001,24.06187713,19003
19001,24.56032643,19077
19001,32.75989508,19009
19001,33.4672892,19049
19003,19.60223492,19173
19003,23.55589727,19175
19003,24.02502235,19137
19003,24.82626019,19029
19003,30.45283394,19145
19003,30.83103711,19159
19005,21.7809676,55023
19005,23.57397582,19191
19005,27.73373567,27055
19005,30.13291621,19043
19005,36.25763011,55123
19005,36.54708504,19065
19007,19.63391811,19135
19007,19.8789432,29171
19007,24.0800499,19051
19007,24.20126699,19185
19007,26.48576303,29197
19007,31.16985635,19179
19007,31.27150616,19117
19009,20.80010978,19077
19009,20.87943503,19165
19009,23.90879266,19029
19009,24.96668549,19027
19009,35.42037356,19047
19011,23.60694479,19113
19011,24.22322566,19171
19011,28.23364033,19095
19011,28.40082657,19019
19011,29.1865018,19013
19011,36.97885601,19157
19011,37.93537884,19103
19013,21.30898958,19017
19013,23.82088464,19019
19013,25.15358038,19075
19013,29.77824979,19171
19013,30.1388998,19023
19013,35.97291112,19065
19015,23.0703629,19073
19015,24.27462979,19169
19015,24.96255261,19049
19015,27.02812104,19079
19015,29.97673247,19187
19015,30.99485693,19153
19017,19.27387347,19037
19017,23.17518977,19023
19017,25.40596338,19065
19017,29.90074932,19067
19017,32.83667884,19019
19019,24.42381239,19055
19019,27.23116751,19065
19019,29.77893433,19113
19019,36.62157789,19043
19021,23.37803917,19041
19021,23.50922217,19151
19021,24.52807215,19161
19021,24.95710071,19035
19021,30.50436875,19093
19021,33.30676415,19147
19021,34.05043671,19141
19021,35.27632765,19025
19023,21.97709192,19067
19023,22.90232577,19075
19023,24.93600856,19069
19023,32.45317959,19037
19023,33.43369062,19083
19023,33.49705119,19033
19025,23.55401743,19161
19025,23.93043258,19187
19025,24.09943911,19151
19025,26.55390823,19027
19025,27.0944637,19073
19027,24.57703444,19073
19027,26.75794878,19047
19027,26.94545937,19161
19027,30.98670246,19077
19027,33.7041496,19165
19029,24.52066046,19137
19029,30.7663546,19165
19029,31.73164072,19155
19029,32.91871313,19077
19031,19.95103115,19139
19031,24.38619212,19105
19031,24.61278507,19103
19031,27.80820211,19163
19031,31.91265281,19113
19031,31.98381061,19045
19033,20.61239348,19195
19033,23.41874522,19069
19033,23.46837052,19067
19033,24.85278638,19081
19033,30.15588625,19131
19033,32.43818044,19189
19033,34.02368928,19197
19035,23.56454552,19141
19035,25.07472771,19093
19035,29.56613742,19149
19035,32.24930379,19193
19035,33.78115883,19041
19035,36.2200494,19167
19035,36.39188523,19161
19037,21.11428316,19089
19037,23.74094051,19067
19037,27.67328252,19065
19037,28.49612775,19191
19037,30.85468515,19131
19039,20.23137712,19053
19039,23.59306194,19117
19039,24.02822521,19175
19039,24.04517724,19121
19039,24.12845242,19181
19039,30.91104071,19185
19039,31.4649527,19159
19041,21.53101505,19059
19041,24.01739412,19141
19041,24.34857233,19147
19041,31.76778442,19063
19041,31.93483273,19143
19041,33.76477668,19151
19043,25.49145224,19055
19043,26.1799104,19065
19043,31.87885185,55043
19043,33.93519565,55023
19043,34.51279872,19061
19043,41.03211582,19191
19045,18.28690854,19163
19045,18.50941907,19097
19045,33.77638695,19105
19047,24.84479965,19093
19047,25.49324838,19165
19047,27.87943948,19161
19047,29.11982292,19133
19047,33.28816264,19085
19047,41.71640435,19193
19049,23.76556084,19077
19049,24.30291402,19153
19049,24.54288559,19121
19049,30.4902811,19073
19049,34.45808415,19181
19051,19.565478,19179
19051,20.08411996,29197
19051,23.94486136,19177
19051,25.0555536,29199
19051,29.25461223,19101
19051,30.85205111,19135
19053,23.66266974,19185
19053,24.06563729,19159
19053,24.56008605,29129
19053,29.12411933,29081
19053,31.32439313,19117
19053,31.4041177,19175
19055,24.5071022,19061
19055,27.04390061,19105
19055,29.8893702,19113
19055,36.41397796,19065
19057,19.27394056,19087
19057,21.2423627,19115
19057,23.93338963,19111
19059,19.71924504,27063
19059,21.99376421,19143
19059,26.45967811,19063
19059,30.23508797,19141
19059,34.32859689,19147
19061,25.86270988,19097
19061,26.35705817,19105
19061,29.59699962,55043
19063,20.87547544,19147
19063,21.70282774,27091
19063,25.59693667,19109
19063,31.53738014,27063
19065,29.61480846,19191
19067,20.43993725,19131
19067,31.87241271,19089
19067,32.82726006,19069
19069,23.51390026,19197
19069,23.99703059,19083
19069,32.6662474,19079
19069,33.45788671,19081
19069,33.60837431,19075
19071,20.06158123,19129
19071,23.16395316,29005
19071,23.83295951,19145
19071,28.78780298,31131
19071,30.0236065,19137
19071,30.53002153,31025
19073,25.46655648,19077
19073,29.12228617,19187
19075,23.02161354,19083
19075,26.32723269,19171
19075,26.83311447,19127
19077,35.03258508,19121
19079,23.68212949,19197
19079,23.88812626,19083
19079,24.1623164,19187
19079,27.39357803,19169
19081,20.91550533,19189
19081,23.66212211,19197
19081,25.53007335,19109
19081,30.81805499,19091
19081,32.33664643,19195
19083,26.93499485,19169
19083,27.48677641,19127
19083,34.53900793,19197
19085,23.14323066,31177
19085,25.80600796,19133
19085,26.74926134,19165
19085,28.15481054,19155
19085,28.69125009,31021
19087,21.94144751,19115
19087,22.09951363,19101
19087,23.63463161,19111
19087,25.53125955,19183
19087,26.68918533,19177
19089,23.26634382,19131
19089,24.20007625,19191
19089,24.39931696,27045
19089,30.21749387,27099
19091,23.98614926,19197
19091,24.06232488,19187
19091,24.35100893,19151
19091,29.7332463,19109
19091,31.04600428,19147
19093,20.52652485,19161
19093,27.85523832,19193
19093,32.98380147,19133
19095,23.93015894,19157
19095,24.29379421,19103
19095,25.01107956,19107
19095,29.97972523,19183
19095,36.12041537,19113
19095,36.26130867,19171
19097,27.91403468,19105
19099,24.5662218,19125
19099,24.87131458,19127
19099,26.66427081,19153
19099,27.35250197,19157
19099,32.2942464,19169
19099,32.64804674,19123
19099,38.057678,19171
19101,17.479976,19177
19101,23.12103964,19179
19101,24.71678789,19107
19101,25.59530226,19183
19103,24.48287815,19183
19103,27.45429834,19139
19103,28.27763771,19113
19103,35.55727442,19115
19105,24.86030713,19113
19107,22.96739787,19183
19107,24.23782497,19179
19107,24.31453613,19123
19107,30.5568822,19157
19109,24.72571779,19147
19109,26.28300666,19189
19109,34.74264982,27043
19109,35.96554386,27091
19109,40.54258119,19151
19109,41.0421294,19197
19111,21.24333053,29045
19111,25.98643877,19177
19115,19.7009371,19139
19115,25.49064076,19183
19117,20.26939578,19185
19117,24.01944935,19125
19117,24.07266359,19135
19117,24.21109807,19181
19119,19.95957142,27133
19119,20.83030216,19167
19119,26.86892148,46083
19119,28.79722775,19143
19119,30.1290605,27105
19119,35.41214841,46099
19119,35.86432919,19141
19121,23.39249694,19181
19121,24.05295197,19175
19121,33.59090235,19153
19123,23.73538761,19125
19123,23.822612,19179
19123,24.13320926,19135
19123,25.13580043,19157
19125,23.93934303,19135
19125,24.41324628,19181
19125,34.64869852,19153
19127,23.30223802,19171
19127,24.87067432,19169
19127,34.14346796,19157
19129,21.52433655,19155
19129,24.05933168,19137
19129,26.13534073,31153
19129,28.51932066,31025
19129,32.08555153,19145
19131,21.98545261,27099
19131,23.37531847,19195
19133,23.78332689,31021
19133,24.26361958,19193
19133,30.46871096,31173
19135,23.98479588,19179
19135,31.3562036,19185
19137,19.54158437,19145
19137,29.8221735,19155
19137,31.04250163,19173
19139,27.88595967,19163
19141,20.3726223,19143
19141,27.87101326,19167
19141,38.26473246,19149
19143,21.66070406,27105
19143,31.65608805,27063
19143,34.17234207,19167
19145,23.41083297,19173
19145,26.21916086,29005
19145,29.53083874,29147
19147,23.62404704,19151
19149,22.98348152,46127
19149,23.93288479,19167
19149,25.19049719,19193
19151,32.33081582,19161
19151,32.76170939,19187
19153,24.01237108,19181
19153,24.98342597,19169
19155,26.40371948,19165
19155,31.75073675,31055
19155,33.18991668,31153
19155,37.66577491,31177
19157,26.97072935,19171
19159,19.85466767,29227
19159,20.25931557,19175
19159,23.70916324,19173
19159,29.99441135,29081
19167,29.57004724,46127
19167,30.60453247,46083
19173,23.00132634,29227
19173,27.85168335,29147
19173,30.9949627,19175
19177,23.39853746,29199
19177,26.67980791,29045
19177,30.58215405,19179
19185,24.58678726,29171
19185,25.23054431,29129
19187,30.60777769,19197
19189,23.00543856,27043
19189,24.85941225,19195
19189,28.39889504,27047
19191,29.21013626,27045
19191,31.21393785,27055
19193,25.98731374,31043
19193,29.61219441,31173
19193,42.87831288,46127
19195,21.3933656,27047
19195,31.77171568,27099
20001,22.12074513,20133
20001,22.86709816,20003
20001,24.62183644,20011
20001,24.90082249,20207
20001,33.10421649,20205
20001,33.68779358,20031
20001,33.80533339,20107
20003,23.70302763,20059
20003,23.77025696,20031
20003,24.27207245,20107
20003,33.92306883,20207
20003,34.5191685,20011
20003,34.76270609,20121
20005,19.77076839,20043
20005,20.50576558,20087
20005,24.4329177,20013
20005,26.99988439,20085
20005,27.86856051,20103
20005,28.31098205,29021
20005,31.30418502,29165
20007,29.4982528,20151
20007,31.4014852,20033
20007,33.21702467,40151
20007,34.11888046,20077
20007,37.42354654,20095
20007,39.49216077,40003
20007,40.45537541,20097
20009,29.41704489,20165
20009,30.09724419,20167
20009,30.89831577,20185
20009,32.032973,20159
20009,32.53116092,20145
20009,33.95528577,20053
20011,24.21579427,20037
20011,24.90680562,20107
20011,27.78959002,29217
20011,32.43266061,20133
20013,22.03163934,31147
20013,22.58338189,20043
20013,23.23895755,20131
20013,31.06205404,20085
20015,33.35381832,20073
20015,34.48248973,20173
20015,37.2534372,20035
20015,37.77957548,20079
20015,38.63260807,20017
20015,39.23055339,20049
20015,42.95794694,20115
20015,51.61401663,20191
20017,25.81324231,20111
20017,27.0273912,20127
20017,27.89364761,20115
20017,34.75264336,20073
20019,20.85010561,20049
20019,27.79952389,20125
20019,33.04330516,20035
20019,36.29403779,40147
20019,37.68257482,40113
20021,23.17339316,40115
20021,23.23608277,20037
20021,24.91657921,20099
20021,27.98334985,29097
20021,33.47042792,29145
20021,34.21837655,40035
20023,27.1195842,31057
20023,30.2588189,20181
20023,34.54079258,20153
20025,30.05394516,20119
20025,30.95757027,20033
20025,31.08087499,40059
20025,31.64484962,20057
20025,36.73616069,20097
20025,49.89048179,40007
20027,23.8829002,20161
20027,27.07333793,20029
20027,29.67772003,20143
20027,30.08507018,20201
20027,31.96771211,20061
20027,32.97852513,20041
20029,23.60646028,20157
20029,24.14946327,20143
20029,30.89509156,20123
20029,35.25955103,20201
20029,36.83833054,20089
20031,24.091813,20207
20031,27.89629346,20111
20031,28.55336721,20139
20031,32.98308526,20059
20031,37.28696316,20073
20033,25.77541971,20097
20033,35.06793386,40059
20033,36.1915427,40151
20035,33.56542487,40071
20035,35.96975406,20049
20035,36.09174686,20191
20035,46.13245098,20173
20035,48.33625835,40113
20037,25.62124188,20133
20037,27.94847331,29011
20037,32.62901818,20099
20037,35.26584073,29097
20037,36.76611083,29217
20039,26.66570015,31145
20039,29.75875479,20137
20039,29.93360198,20179
20039,32.76158785,20153
20039,40.54997727,31065
20039,44.37583875,20193
20041,22.92132363,20061
20041,27.08446418,20169
20041,30.30496393,20127
20041,32.56252432,20143
20041,35.23161907,20115
20041,41.96840469,20113
20043,20.07528026,29021
20043,21.56547868,29087
20043,22.88240678,29003
20043,38.10869418,31147
20045,23.40012281,20059
20045,24.1363344,20087
20045,24.3286512,20103
20045,25.19440332,20091
20045,26.92616697,20177
20045,29.05890815,20139
20045,33.57779433,20121
20047,21.05213846,20145
20047,22.29537375,20097
20047,33.5477904,20185
20047,34.42304606,20057
20047,34.88512945,20151
20047,35.26513545,20083
20049,28.2768244,20205
20049,29.20141643,20073
20049,33.17437987,20125
20051,27.01933522,20165
20051,29.46792755,20195
20051,29.65899313,20167
20051,29.81007153,20163
20051,42.03091287,20141
20051,43.78258915,20135
20053,23.94088081,20105
20053,24.43699121,20159
20053,30.49695924,20169
20053,33.65544923,20167
20053,36.78196944,20113
20055,26.30622051,20069
20055,31.16330099,20093
20055,31.18534996,20171
20055,33.30318221,20101
20055,34.75929106,20081
20055,45.84846707,20083
20055,46.23189568,20067
20055,54.02052344,20135
20057,27.58711528,20083
20057,31.23089965,20069
20057,33.89343018,20097
20057,40.28289191,20119
20059,24.1031744,20121
20059,25.02181003,20139
20059,33.30414659,20107
20059,33.36045229,20091
20061,20.08969045,20161
20061,22.71500625,20127
20061,30.61523998,20197
20063,30.04042495,20179
20063,30.14301927,20101
20063,33.43445275,20195
20063,36.02259636,20109
20063,37.62059932,20171
20063,43.40868821,20135
20063,44.12054657,20193
20063,44.13618177,20065
20065,29.59352124,20195
20065,29.73297738,20163
20065,29.93380899,20179
20065,30.03141754,20137
20065,41.55906925,20147
20067,23.1551896,20081
20067,23.8667582,20189
20067,26.87031247,20187
20067,30.88321044,20093
20067,41.05801396,20075
20069,26.57069758,20081
20069,34.95275754,20119
20069,38.35619939,20083
20071,24.80182951,20203
20071,30.88801722,20199
20071,33.52821957,20075
20073,26.43946407,20207
20073,35.0327592,20205
20073,40.09573687,20111
20075,26.43840386,20093
20075,29.66351819,20187
20075,41.43919017,20203
20077,25.56372633,20095
20077,31.6178392,40053
20077,31.72034368,20191
20077,34.70721951,40003
20079,25.34179646,20173
20079,26.48243351,20113
20079,28.03606366,20115
20079,35.63841669,20155
20081,26.1431446,20175
20081,34.4443379,20189
20081,35.73830671,20119
20081,38.23387229,20093
20083,27.15561024,20135
20083,36.8027684,20145
20085,25.34054258,20087
20085,25.59274207,20177
20085,28.55812295,20131
20085,29.03963313,20149
20087,18.33507807,20103
20087,24.54165098,20177
20089,26.54312374,20123
20089,29.127748,31129
20089,29.89061477,20183
20089,30.5555245,20157
20089,31.48511333,31181
20089,41.46801647,20141
20091,16.30685226,20209
20091,21.91938551,20121
20091,24.10473017,20103
20091,27.15562871,29095
20091,30.05797508,29037
20093,33.74773858,20203
20093,39.58933346,20187
20093,40.1192557,20171
20095,27.54634174,20155
20095,33.25294775,20151
20095,38.56784398,20173
20095,41.89573806,20191
20097,30.49961992,20151
20099,24.49007746,20125
20099,25.77847085,20133
20099,30.01344919,40035
20099,32.78301076,40105
20101,23.80768496,20171
20101,30.15047618,20135
20103,15.64424534,20209
20103,19.77651054,29165
20105,23.89182585,20123
20105,30.64859197,20143
20105,30.95475494,20167
20105,35.28070933,20169
20105,36.22564877,20141
20107,24.20670991,20121
20107,27.58700039,29013
20107,37.29682439,29217
20109,30.96239471,20193
20109,31.51560342,20203
20109,32.73653454,20171
20109,33.00287773,20199
20109,42.7185044,20181
20111,27.03287652,20139
20111,30.64358092,20127
20111,34.58909449,20197
20113,26.98234923,20169
20113,29.61007519,20115
20113,30.19333127,20159
20113,38.7847375,20155
20115,33.56045225,20127
20115,41.75403977,20169
20117,27.39488244,20131
20117,28.56186187,31133
20117,29.35909089,20149
20117,30.50109141,20201
20117,33.75767478,31067
20117,35.69321315,20161
20119,27.56756305,20175
20119,34.90519857,40007
20121,26.43733985,29037
20121,34.2330807,29013
20123,30.09529314,20141
20123,34.41313766,20143
20125,25.4943502,20205
20125,28.53556966,40105
20125,34.71919717,40147
20125,34.91917014,20133
20127,30.19642918,20197
20129,26.32583227,20187
20129,27.19976158,20189
20129,35.38761617,40139
20129,48.70708623,40025
20131,27.12009605,31133
20131,27.55172678,31147
20131,33.31708972,20149
20133,23.52678435,20205
20133,32.937359,20207
20135,30.55028985,20195
20135,32.55600681,20165
20135,42.04073197,20145
20137,28.20408583,31065
20137,29.57869494,20147
20137,37.86190992,31083
20137,41.58923053,20179
20139,27.13450351,20177
20139,33.11737148,20197
20141,29.74108786,20163
20141,29.83547081,20167
20141,30.13994713,20183
20143,24.29701158,20169
20145,23.90849433,20165
20145,29.64931859,20185
20147,27.43320775,31083
20147,29.55910835,20183
20147,30.3119757,20163
20147,34.11328236,31061
20149,21.78777936,20161
20149,30.38929811,20197
20149,39.01293071,20177
20151,26.83341247,20185
20151,41.67397165,20155
20153,27.0495365,31087
20153,29.60806669,20193
20153,41.68794892,31145
20153,42.00938786,31057
20153,45.56287591,20181
20155,28.36718442,20159
20155,35.45201653,20185
20155,38.40334286,20173
20157,24.00759518,31169
20157,29.69623682,20201
20157,31.87226734,31129
20157,36.00854006,31095
20159,35.44100111,20185
20161,36.53427531,20197
20161,38.85957533,20201
20163,41.24958251,20195
20163,41.74898069,20183
20165,39.95981303,20167
20171,23.85614725,20203
20173,30.95055438,20191
20175,25.42150092,20189
20175,36.23523162,40007
20175,46.2859296,40139
20177,24.66480118,20197
20179,34.31532206,20193
20181,29.47395618,20199
20181,34.00385917,20193
20183,29.08138141,31061
20183,31.29178691,31181
20187,36.15308806,20189
20189,33.20681829,40139
20191,34.94719036,40071
20191,34.99171057,40053
20199,38.28743328,20203
20201,27.68414848,31095
20201,38.1521295,31169
20201,39.60792928,31067
20205,22.80868935,20207
20209,18.19327202,29165
20209,22.9267496,29047
20209,23.7688071,29095
21001,14.66788086,21207
21001,18.10647102,21217
21001,19.13348775,21087
21001,20.78226328,21169
21001,23.04748143,21057
21001,24.52076945,21045
21003,18.13373817,47111
21003,20.85458426,21009
21003,21.19958678,21227
21003,21.54788055,21213
21003,24.37286612,47165
21003,26.64223487,21171
21005,13.22351397,21239
21005,14.56859616,21167
21005,17.09898616,21073
21005,18.30217523,21215
21005,20.1853057,21229
21005,20.8425018,21211
21005,29.64209334,21179
21007,13.48901728,21039
21007,16.36720919,21145
21007,22.18419743,29133
21009,16.41181446,21169
21009,20.83317991,21171
21009,24.31498261,21099
21009,24.36579235,21061
21009,27.60843259,21227
21011,12.3449333,21173
21011,15.03414982,21069
21011,15.87957687,21165
21011,17.32886814,21205
21011,20.18091614,21181
21011,25.8827761,21017
21013,14.93082067,21121
21013,15.31968045,47025
21013,25.77928448,21235
21013,27.12133534,21095
21013,29.96009046,21131
21013,30.53593656,51105
21013,30.56852191,21051
21015,11.06446999,21117
21015,16.39758546,21077
21015,18.35308965,39061
21015,23.18832382,21081
21017,13.65300785,21181
21017,16.44239647,21049
21017,17.56377827,21067
21017,17.93069893,21097
21017,19.76383522,21173
21017,20.93902579,21209
21019,19.04702435,39087
21019,19.60561586,21089
21019,19.96957,21127
21019,20.21545518,21043
21019,20.52377674,54099
21021,13.40113087,21167
21021,16.19679395,21137
21021,17.92264121,21079
21021,19.01857065,21229
21021,20.69070057,21045
21021,22.16787198,21155
21023,11.54978739,21201
21023,13.70842154,21191
21023,15.81238855,21161
21023,20.52852089,21097
21023,21.52662356,39015
21023,25.94624122,39025
21025,18.05008452,21237
21025,18.49755245,21153
21025,20.17403141,21193
21025,21.33985903,21189
21025,22.46035309,21129
21025,23.48686023,21119
21027,18.20031199,21163
21027,20.15909682,21091
21027,22.60632269,21085
21027,26.28397617,21093
21027,30.63908081,21183
21029,15.39722095,21111
21029,17.30018138,21179
21029,21.14761355,21215
21029,23.64839596,21093
21031,20.41668897,21227
21031,20.73112435,21183
21031,24.85591855,21177
21031,25.453034,21085
21031,25.60890371,21061
21031,26.37919268,21141
21033,14.55576143,21143
21033,19.38712276,21055
21033,21.26423963,21107
21033,23.56730986,21221
21033,27.26657241,21047
21033,27.60754475,21233
21035,18.32611779,21157
21035,20.47480834,47079
21035,21.99468982,21083
21035,24.63253253,47161
21035,26.37896371,21221
21037,8.349609465,21117
21037,14.32544134,39025
21037,17.75615004,21191
21037,19.39584715,39061
21039,12.5635603,21105
21039,17.83678866,29133
21039,19.86923536,21145
21039,20.28071072,21083
21041,12.94205955,21223
21041,14.97566835,21103
21041,15.48492632,21077
21041,19.20296376,21187
21043,13.6035556,21063
21043,18.62308453,21089
21043,21.67922291,21205
21043,23.34214606,21135
21043,23.41326855,21127
21045,17.53033438,21137
21045,22.09049539,21217
21045,24.09756716,21207
21045,24.18801823,21199
21045,24.55990838,21155
21047,17.51871697,21219
21047,21.03641909,21221
21047,27.86412478,47125
21047,28.98328344,21107
21047,29.71590362,21177
21047,32.99330343,47161
21049,13.50894926,21173
21049,17.7385656,21067
21049,18.49902775,21151
21049,20.55440242,21197
21049,21.5798862,21065
21051,17.92529305,21189
21051,18.51940945,21131
21051,20.73948543,21121
21051,22.78350575,21125
21051,23.7199199,21109
21051,27.64489199,21193
21053,12.49634123,47137
21053,13.82034498,21057
21053,18.57690954,21231
21053,18.70902793,21207
21053,25.16681814,47027
21055,17.52924378,21139
21055,22.3597836,21225
21055,23.11980135,21143
21055,25.60800005,21233
21057,18.36734438,21171
21057,18.51040279,47027
21057,19.3153121,21169
21057,23.28474496,21207
21059,16.89920522,21149
21059,17.8308294,21091
21059,21.98635522,21183
21059,26.84723216,21101
21061,17.38407844,21085
21061,19.39509497,21099
21061,19.64747529,21227
21063,15.99693552,21175
21063,18.88282731,21205
21063,19.74757794,21127
21065,11.06111719,21197
21065,14.71284531,21129
21065,17.24782776,21151
21065,20.21815777,21109
21067,13.40462498,21113
21067,15.76540717,21239
21067,18.46267779,21209
21067,24.01040616,21151
21069,16.92688941,21161
21069,17.44087766,21181
21069,18.89458018,21205
21069,21.2646026,21135
21069,21.80461072,21201
